distance left (km),control stop,speed limit (km/h),height change (m)   ,bearing (deg)
1121              ,0           ,110               ,-2.58120515052599   ,162.197999561125
1120              ,0           ,110               ,-2.11374812631584   ,134.801263580894
1119              ,0           ,110               ,-2.2935815989473    ,109.87171211349
1118              ,0           ,110               ,-1.97602262701776   ,124.939087836789
1117              ,0           ,110               ,-2.15706066561438   ,154.768774273149
1116              ,0           ,110               ,-2.53147869368394   ,164.800851178919
1115              ,0           ,110               ,-2.39650913578913   ,155.288828686882
1114              ,0           ,110               ,-2.4800204438597    ,150.799622168358
1113              ,0           ,110               ,-2.07830946596528   ,150.80140559918
1112              ,0           ,110               ,-2.11638943999975   ,150.803512188389
1111              ,0           ,110               ,-1.96250420280688   ,150.804730369517
1110              ,0           ,110               ,-1.560119103158     ,150.806546757396
1109              ,0           ,110               ,-0.928678197543945  ,150.808129883516
1108              ,0           ,110               ,0.566042662105417   ,150.8701345631
1107              ,0           ,110               ,2.19640665543841    ,151.003649414295
1106              ,0           ,110               ,3.80786677894747    ,153.210071956795
1105              ,0           ,110               ,3.36088940491248    ,157.152747418105
1104              ,0           ,110               ,1.66623471684181    ,158.817586204413
1103              ,0           ,110               ,-0.157710799298115  ,158.581114798858
1102              ,0           ,110               ,-1.13607169122793   ,152.958752589328
1101              ,0           ,110               ,-1.7932198950877    ,141.352639102815
1100              ,0           ,110               ,0.357145782455802   ,130.005586332264
1099              ,0           ,110               ,1.53426986842118    ,122.775046564795
1098              ,0           ,110               ,1.74457931228068    ,124.558812015573
1097              ,0           ,110               ,-0.114758120000033  ,134.881710831135
1096              ,0           ,110               ,-2.03118132350863   ,146.441520039927
1095              ,0           ,110               ,-3.33342351263161   ,157.782280460384
1094              ,0           ,110               ,-4.16948414947382   ,167.831090346242
1093              ,0           ,110               ,-2.79448896736852   ,169.265135405433
1092              ,0           ,110               ,-2.67009210912266   ,168.890126547606
1091              ,0           ,110               ,-2.76999362385982   ,165.780369386211
1090              ,0           ,110               ,-3.86695422210477   ,162.439427428997
1089              ,0           ,110               ,-4.85909428456165   ,158.617710550714
1088              ,0           ,110               ,-4.1847890810526    ,155.217379682777
1087              ,0           ,110               ,-2.76108657368439   ,151.68809657419
1086              ,0           ,110               ,-2.13408699754393   ,148.06630115229
1085              ,0           ,110               ,-0.121062007719445  ,146.7878955219
1084              ,0           ,110               ,0.0375421571930588  ,146.789518688419
1083              ,0           ,110               ,-1.28169395368411   ,146.791258638064
1082              ,0           ,110               ,-1.79466001017528   ,144.960679070721
1081              ,0           ,110               ,-2.78523582175444   ,142.183148731016
1080              ,0           ,110               ,-2.97859551754419   ,139.39041357528
1079              ,0           ,110               ,-2.28738348035108   ,138.28821166831
1078              ,0           ,110               ,-1.99254847157823   ,139.129264023559
1077              ,0           ,110               ,-1.77349713508778   ,141.648142527022
1076              ,0           ,110               ,-1.3437744273686    ,144.037519215172
1075              ,0           ,110               ,-1.16631924982443   ,139.712828211007
1074              ,0           ,110               ,-1.17911582035083   ,135.225184276268
1073              ,0           ,110               ,-0.0613404389475249 ,145.662153980307
1072              ,0           ,110               ,0.0443013754386925  ,150.277808696098
1071              ,0           ,110               ,-0.32763697929829   ,150.280042847682
